QuestionID,Class,Subject,Topic,Question,OptionA,OptionB,OptionC,OptionD,CorrectAnswer,Explanation,Difficulty,Source,Active
ENG321,6,English,Tenses,Which word commonly signals future time?,tomorrow,yesterday,last week,ago,A,Tomorrow refers to future time.,Easy,RMS/Sainik Prep,True
ENG322,6,English,Tenses,Which word often signals present continuous?,now,yesterday,ago,last year,A,Now indicates an action happening at present.,Easy,RMS/Sainik Prep,True
ENG323,6,English,Tenses,Which word often accompanies present perfect?,already,yesterday,last year,ago,A,Already is commonly used with present perfect.,Medium,RMS/Sainik Prep,True
ENG324,6,English,Tenses,Which tense is used for habitual actions?,Simple present,Past perfect,Future perfect,Present perfect continuous,A,Simple present commonly expresses habits.,Easy,RMS/Sainik Prep,True
ENG325,6,English,Tenses,Which tense is used for an action completed before another past action?,Simple present,Past perfect,Future continuous,Present continuous,B,Past perfect marks the earlier of two past actions.,Medium,RMS/Sainik Prep,True
ENG326,6,English,Synonyms,Choose the synonym of 'brave'.,cowardly,courageous,weak,lazy,B,Courageous means brave.,Easy,RMS/Sainik Prep,True
ENG327,6,English,Synonyms,Choose the synonym of 'rapid'.,slow,quick,late,quiet,B,Quick means rapid.,Easy,RMS/Sainik Prep,True
ENG328,6,English,Synonyms,Choose the synonym of 'ancient'.,modern,old,new,recent,B,Ancient means very old.,Easy,RMS/Sainik Prep,True
ENG329,6,English,Synonyms,Choose the synonym of 'happy'.,sad,joyful,angry,tired,B,Joyful means happy.,Easy,RMS/Sainik Prep,True
ENG330,6,English,Synonyms,Choose the synonym of 'begin'.,end,start,stop,finish,B,Start means begin.,Easy,RMS/Sainik Prep,True
ENG331,6,English,Synonyms,Choose the synonym of 'assist'.,help,hurt,ignore,leave,A,Assist means help.,Easy,RMS/Sainik Prep,True
ENG332,6,English,Synonyms,Choose the synonym of 'silent'.,noisy,quiet,angry,bright,B,Quiet means silent.,Easy,RMS/Sainik Prep,True
ENG333,6,English,Synonyms,Choose the synonym of 'large'.,tiny,huge,short,thin,B,Huge means very large.,Easy,RMS/Sainik Prep,True
ENG334,6,English,Synonyms,Choose the synonym of 'clever'.,foolish,intelligent,weak,slow,B,Intelligent means clever.,Easy,RMS/Sainik Prep,True
ENG335,6,English,Synonyms,Choose the synonym of 'difficult'.,easy,hard,simple,soft,B,Hard means difficult.,Easy,RMS/Sainik Prep,True
ENG336,6,English,Synonyms,Choose the synonym of 'purchase'.,sell,buy,borrow,return,B,Purchase means buy.,Easy,RMS/Sainik Prep,True
ENG337,6,English,Synonyms,Choose the synonym of 'reply'.,answer,question,ask,silence,A,Answer means reply.,Easy,RMS/Sainik Prep,True
ENG338,6,English,Synonyms,Choose the synonym of 'liberty'.,freedom,prison,rule,fear,A,Liberty means freedom.,Medium,RMS/Sainik Prep,True
ENG339,6,English,Synonyms,Choose the synonym of 'honest'.,truthful,false,clever,proud,A,Truthful means honest.,Easy,RMS/Sainik Prep,True
ENG340,6,English,Synonyms,Choose the synonym of 'vacant'.,occupied,empty,full,busy,B,Vacant means empty.,Easy,RMS/Sainik Prep,True
ENG341,6,English,Synonyms,Choose the synonym of 'fortunate'.,lucky,unhappy,poor,weak,A,Fortunate means lucky.,Easy,RMS/Sainik Prep,True
ENG342,6,English,Synonyms,Choose the synonym of 'permit'.,allow,refuse,stop,forbid,A,Permit means allow.,Easy,RMS/Sainik Prep,True
ENG343,6,English,Synonyms,Choose the synonym of 'famous'.,unknown,renowned,hidden,ordinary,B,Renowned means famous.,Medium,RMS/Sainik Prep,True
ENG344,6,English,Synonyms,Choose the synonym of 'dangerous'.,safe,risky,gentle,calm,B,Risky means dangerous.,Easy,RMS/Sainik Prep,True
ENG345,6,English,Synonyms,Choose the synonym of 'generous'.,selfish,giving,mean,greedy,B,Giving describes a generous person.,Easy,RMS/Sainik Prep,True
ENG346,6,English,Synonyms,Choose the synonym of 'rapidly'.,slowly,quickly,rarely,quietly,B,Quickly means rapidly.,Easy,RMS/Sainik Prep,True
ENG347,6,English,Synonyms,Choose the synonym of 'observe'.,notice,ignore,forget,hide,A,Observe can mean notice carefully.,Medium,RMS/Sainik Prep,True
ENG348,6,English,Synonyms,Choose the synonym of 'delighted'.,pleased,sad,angry,bored,A,Delighted means very pleased.,Easy,RMS/Sainik Prep,True
ENG349,6,English,Synonyms,Choose the synonym of 'enemy'.,friend,opponent,helper,guest,B,Opponent can mean an enemy or adversary.,Medium,RMS/Sainik Prep,True
ENG350,6,English,Synonyms,Choose the synonym of 'famous' in 'a famous scientist'.,well-known,unknown,ordinary,hidden,A,Well-known means famous.,Easy,RMS/Sainik Prep,True
ENG351,6,English,Synonyms,Choose the synonym of 'purchase' in 'She purchased a book'.,bought,lost,borrowed,sold,A,Purchased means bought.,Easy,RMS/Sainik Prep,True
ENG352,6,English,Synonyms,Choose the synonym of 'depart'.,arrive,leave,stay,return,B,Depart means leave.,Easy,RMS/Sainik Prep,True
ENG353,6,English,Synonyms,Choose the synonym of 'fragile'.,strong,delicate,heavy,hard,B,Fragile means easily broken or delicate.,Medium,RMS/Sainik Prep,True
ENG354,6,English,Synonyms,Choose the synonym of 'accurate'.,correct,wrong,rough,late,A,Accurate means correct or exact.,Medium,RMS/Sainik Prep,True
ENG355,6,English,Synonyms,Choose the synonym of 'essential'.,unnecessary,necessary,optional,extra,B,Essential means necessary.,Medium,RMS/Sainik Prep,True
ENG356,6,English,Antonyms,Choose the antonym of 'ancient'.,old,modern,historic,aged,B,Modern is the opposite of ancient.,Easy,RMS/Sainik Prep,True
ENG357,6,English,Antonyms,Choose the antonym of 'brave'.,bold,fearless,cowardly,strong,C,Cowardly is the opposite of brave.,Easy,RMS/Sainik Prep,True
ENG358,6,English,Antonyms,Choose the antonym of 'victory'.,success,defeat,win,triumph,B,Defeat is the opposite of victory.,Easy,RMS/Sainik Prep,True
ENG359,6,English,Antonyms,Choose the antonym of 'expand'.,increase,grow,contract,enlarge,C,Contract means become smaller.,Easy,RMS/Sainik Prep,True
ENG360,6,English,Antonyms,Choose the antonym of 'accept'.,receive,reject,agree,take,B,Reject is the opposite of accept.,Easy,RMS/Sainik Prep,True
ENG361,6,English,Antonyms,Choose the antonym of 'generous'.,kind,selfish,helpful,giving,B,Selfish is opposite in meaning to generous.,Easy,RMS/Sainik Prep,True
ENG362,6,English,Antonyms,Choose the antonym of 'permanent'.,lasting,temporary,fixed,stable,B,Temporary is the opposite of permanent.,Easy,RMS/Sainik Prep,True
ENG363,6,English,Antonyms,Choose the antonym of 'frequent'.,often,rare,regular,usual,B,Rare means not frequent.,Easy,RMS/Sainik Prep,True
ENG364,6,English,Antonyms,Choose the antonym of 'include'.,contain,exclude,add,cover,B,Exclude means leave out.,Easy,RMS/Sainik Prep,True
ENG365,6,English,Antonyms,Choose the antonym of 'visible'.,seen,clear,invisible,bright,C,Invisible means cannot be seen.,Easy,RMS/Sainik Prep,True
ENG366,6,English,Antonyms,Choose the antonym of 'polite'.,rude,kind,gentle,respectful,A,Rude is the opposite of polite.,Easy,RMS/Sainik Prep,True
ENG367,6,English,Antonyms,Choose the antonym of 'arrival'.,coming,departure,entrance,visit,B,Departure is the opposite of arrival.,Easy,RMS/Sainik Prep,True
ENG368,6,English,Antonyms,Choose the antonym of 'increase'.,rise,decrease,grow,add,B,Decrease means become less.,Easy,RMS/Sainik Prep,True
ENG369,6,English,Antonyms,Choose the antonym of 'success'.,failure,victory,achievement,progress,A,Failure is the opposite of success.,Easy,RMS/Sainik Prep,True
ENG370,6,English,Antonyms,Choose the antonym of 'maximum'.,highest,minimum,greatest,top,B,Minimum is the opposite of maximum.,Easy,RMS/Sainik Prep,True
ENG371,6,English,Antonyms,Choose the antonym of 'optimistic'.,hopeful,positive,pessimistic,cheerful,C,Pessimistic means expecting a negative outcome.,Medium,RMS/Sainik Prep,True
ENG372,6,English,Antonyms,Choose the antonym of 'complex'.,difficult,simple,complicated,hard,B,Simple is the opposite of complex.,Easy,RMS/Sainik Prep,True
ENG373,6,English,Antonyms,Choose the antonym of 'shallow'.,deep,low,thin,narrow,A,Deep is the opposite of shallow.,Easy,RMS/Sainik Prep,True
ENG374,6,English,Antonyms,Choose the antonym of 'ancient' in 'ancient monument'.,historic,modern,old,traditional,B,Modern is the opposite of ancient.,Easy,RMS/Sainik Prep,True
ENG375,6,English,Antonyms,Choose the antonym of 'scarce'.,rare,abundant,limited,few,B,Abundant means plentiful.,Medium,RMS/Sainik Prep,True
ENG376,6,English,Antonyms,Choose the antonym of 'humble'.,modest,proud,simple,kind,B,Proud is opposite to humble in this sense.,Easy,RMS/Sainik Prep,True
ENG377,6,English,Antonyms,Choose the antonym of 'innocent'.,guilty,pure,harmless,honest,A,Guilty is the opposite of innocent.,Medium,RMS/Sainik Prep,True
ENG378,6,English,Antonyms,Choose the antonym of 'create'.,make,destroy,build,produce,B,Destroy is the opposite of create.,Easy,RMS/Sainik Prep,True
ENG379,6,English,Antonyms,Choose the antonym of 'broad'.,wide,narrow,large,open,B,Narrow is the opposite of broad.,Easy,RMS/Sainik Prep,True
ENG380,6,English,Antonyms,Choose the antonym of 'noisy'.,loud,quiet,busy,bright,B,Quiet is the opposite of noisy.,Easy,RMS/Sainik Prep,True
ENG381,6,English,Antonyms,Choose the antonym of 'lend'.,borrow,give,offer,send,A,Borrow is the opposite action to lend.,Medium,RMS/Sainik Prep,True
ENG382,6,English,Antonyms,Choose the antonym of 'major'.,important,minor,large,main,B,Minor is the opposite of major.,Easy,RMS/Sainik Prep,True
ENG383,6,English,Antonyms,Choose the antonym of 'superior'.,higher,inferior,better,greater,B,Inferior is the opposite of superior.,Medium,RMS/Sainik Prep,True
ENG384,6,English,Antonyms,Choose the antonym of 'transparent'.,clear,opaque,bright,visible,B,Opaque means not allowing light through clearly.,Medium,RMS/Sainik Prep,True
ENG385,6,English,Idioms,What does the idiom 'a piece of cake' mean?,very difficult,very easy,very expensive,very sweet,B,It means something is very easy to do.,Easy,RMS/Sainik Prep,True
ENG386,6,English,Idioms,What does 'spill the beans' mean?,cook food,reveal a secret,waste food,plant seeds,B,It means reveal secret information.,Easy,RMS/Sainik Prep,True
ENG387,6,English,Idioms,What does 'once in a blue moon' mean?,very often,very rarely,every night,never,B,It means something happens very rarely.,Easy,RMS/Sainik Prep,True
ENG388,6,English,Idioms,What does 'break the ice' mean?,break something,start a friendly conversation,become angry,feel cold,B,It means make people feel more comfortable in a social situation.,Medium,RMS/Sainik Prep,True
ENG389,6,English,Idioms,What does 'hit the nail on the head' mean?,miss a point,say exactly the right thing,hurt someone,build a house,B,It means identify or state something exactly.,Medium,RMS/Sainik Prep,True
ENG390,6,English,Idioms,What does 'under the weather' mean?,outside,feeling unwell,in the rain,very happy,B,It means feeling ill or unwell.,Easy,RMS/Sainik Prep,True
ENG391,6,English,Idioms,What does 'cost an arm and a leg' mean?,be free,be very expensive,be painful,be dangerous,B,It means cost a lot of money.,Easy,RMS/Sainik Prep,True
ENG392,6,English,Idioms,What does 'in hot water' mean?,bathing,in trouble,feeling warm,cooking,B,It means being in difficulty or trouble.,Medium,RMS/Sainik Prep,True
ENG393,6,English,Idioms,What does 'let the cat out of the bag' mean?,free an animal,reveal a secret,buy a cat,lose something,B,It means reveal a secret accidentally or carelessly.,Medium,RMS/Sainik Prep,True
ENG394,6,English,Idioms,What does 'a blessing in disguise' mean?,a hidden problem,something that seems bad but turns out good,a religious ceremony,a secret gift,B,It describes an unexpected benefit from an apparently bad situation.,Hard,RMS/Sainik Prep,True
ENG395,6,English,Idioms,What does 'burn the midnight oil' mean?,waste oil,work late at night,cook at night,sleep early,B,It means work or study late into the night.,Medium,RMS/Sainik Prep,True
ENG396,6,English,Idioms,What does 'see eye to eye' mean?,look at someone,agree with someone,fight with someone,watch carefully,B,It means agree on an issue.,Easy,RMS/Sainik Prep,True
ENG397,6,English,Idioms,What does 'beat around the bush' mean?,walk in a forest,avoid saying something directly,win a game,cut plants,B,It means avoid getting to the main point.,Hard,RMS/Sainik Prep,True
ENG398,6,English,Idioms,What does 'cry over spilt milk' mean?,cry for food,regret something that cannot be changed,spill milk,be hungry,B,It means waste time regretting an irreversible event.,Medium,RMS/Sainik Prep,True
ENG399,6,English,Idioms,What does 'keep an eye on' mean?,close your eyes,watch or monitor,sleep,ignore,B,It means watch carefully.,Easy,RMS/Sainik Prep,True
ENG400,6,English,Idioms,What does 'make up one's mind' mean?,forget,decide,argue,sleep,B,It means make a decision.,Easy,RMS/Sainik Prep,True
ENG401,6,English,Idioms,What does 'on cloud nine' mean?,angry,very happy,confused,sleepy,B,It means extremely happy.,Easy,RMS/Sainik Prep,True
ENG402,6,English,Idioms,What does 'a storm in a teacup' mean?,a big storm,a lot of fuss about a small matter,a tea party,bad weather,B,It describes exaggerated concern over a minor issue.,Hard,RMS/Sainik Prep,True
ENG403,6,English,Idioms,What does 'pull someone's leg' mean?,help someone walk,tease or joke with someone,injure someone,run away,B,It means tease someone playfully.,Medium,RMS/Sainik Prep,True
ENG404,6,English,Idioms,What does 'through thick and thin' mean?,through a forest,in good and bad times,very quickly,without stopping,B,It means despite difficulties and circumstances.,Medium,RMS/Sainik Prep,True
ENG405,6,English,Idioms,What does 'add fuel to the fire' mean?,put out a fire,make a problem worse,cook food,light a lamp,B,It means worsen an already difficult situation.,Medium,RMS/Sainik Prep,True
ENG406,6,English,Idioms,What does 'the ball is in your court' mean?,play tennis,it is your turn to act,you lost a game,go outside,B,It means the next action or decision is yours.,Hard,RMS/Sainik Prep,True
ENG407,6,English,Idioms,What does 'barking up the wrong tree' mean?,train a dog,pursue the wrong idea or person,climb a tree,make noise,B,It means follow a mistaken line of thought.,Hard,RMS/Sainik Prep,True
ENG408,6,English,Idioms,What does 'get cold feet' mean?,feel cold,become nervous about doing something,run quickly,fall down,B,It means become afraid or nervous before an action.,Medium,RMS/Sainik Prep,True
ENG409,6,English,Idioms,What does 'in black and white' mean?,in darkness,in written or printed form,in two colours,in a photograph,B,It means expressed clearly in writing.,Medium,RMS/Sainik Prep,True
ENG410,6,English,Idioms,What does 'a leopard cannot change its spots' mean?,animals have spots,people cannot easily change their basic nature,leopards are dangerous,spots disappear,B,It means fundamental character is difficult to change.,Hard,RMS/Sainik Prep,True
ENG411,6,English,Idioms,What does 'go the extra mile' mean?,walk far,make an additional effort,travel abroad,run a race,B,It means make more effort than expected.,Medium,RMS/Sainik Prep,True
ENG412,6,English,Idioms,What does 'out of the blue' mean?,from the sky,unexpectedly,sadly,slowly,B,It means unexpectedly or without warning.,Easy,RMS/Sainik Prep,True
ENG413,6,English,Idioms,What does 'face the music' mean?,sing a song,accept the consequences of one's actions,attend a concert,listen carefully,B,It means face the consequences of what one has done.,Hard,RMS/Sainik Prep,True
ENG414,6,English,Idioms,What does 'rain cats and dogs' mean?,animals are falling,rain very heavily,rain lightly,a storm is ending,B,It means rain very heavily.,Easy,RMS/Sainik Prep,True
ENG415,6,English,Phrasal Verbs,What does 'give up' mean?,continue,quit,start,collect,B,Give up means stop trying or quit.,Easy,RMS/Sainik Prep,True
ENG416,6,English,Phrasal Verbs,What does 'look after' mean?,search for,take care of,look behind,ignore,B,Look after means take care of.,Easy,RMS/Sainik Prep,True
ENG417,6,English,Phrasal Verbs,What does 'find out' mean?,hide,discover,lose,forget,B,Find out means discover information.,Easy,RMS/Sainik Prep,True
ENG418,6,English,Phrasal Verbs,What does 'put off' mean?,wear,postpone,remove,start,B,Put off means postpone.,Medium,RMS/Sainik Prep,True
ENG419,6,English,Phrasal Verbs,What does 'turn down' mean?,increase,reject or refuse,turn around,accept,B,Turn down can mean reject or refuse.,Medium,RMS/Sainik Prep,True
ENG420,6,English,Phrasal Verbs,What does 'call off' mean?,invite,cancel,telephone,shout,B,Call off means cancel.,Easy,RMS/Sainik Prep,True
ENG421,6,English,Phrasal Verbs,What does 'carry on' mean?,stop,continue,carry something away,return,B,Carry on means continue.,Easy,RMS/Sainik Prep,True
ENG422,6,English,Phrasal Verbs,What does 'break down' mean in 'The car broke down'?,speed up,stop working,fall upward,start,B,A machine breaks down when it stops working.,Easy,RMS/Sainik Prep,True
ENG423,6,English,Phrasal Verbs,What does 'take off' mean in 'The plane took off'?,land,leave the ground,stop,turn back,B,"For an aircraft, take off means leave the ground.",Easy,RMS/Sainik Prep,True
ENG424,6,English,Phrasal Verbs,What does 'look for' mean?,search for,care for,look after,avoid,A,Look for means search for.,Easy,RMS/Sainik Prep,True
ENG425,6,English,Phrasal Verbs,What does 'look into' mean?,look outside,investigate,sleep,ignore,B,Look into means investigate.,Medium,RMS/Sainik Prep,True
ENG426,6,English,Phrasal Verbs,What does 'run out of' mean?,have plenty,have none left,run quickly,start again,B,Run out of means use all of something so none remains.,Easy,RMS/Sainik Prep,True
ENG427,6,English,Phrasal Verbs,What does 'set up' mean?,destroy,establish or arrange,remove,forget,B,Set up means establish or arrange.,Medium,RMS/Sainik Prep,True
ENG428,6,English,Phrasal Verbs,What does 'pick up' mean in 'Pick up the book'?,drop,lift,tear,hide,B,Pick up means lift from a surface.,Easy,RMS/Sainik Prep,True
ENG429,6,English,Phrasal Verbs,What does 'bring up' mean in 'She brought up an important point'?,lower,mention,carry upstairs,forget,B,Bring up can mean mention a topic.,Medium,RMS/Sainik Prep,True
ENG430,6,English,Phrasal Verbs,What does 'come across' mean?,cross a road,find or encounter unexpectedly,run away,agree,B,Come across means find or encounter by chance.,Medium,RMS/Sainik Prep,True
ENG431,6,English,Phrasal Verbs,What does 'work out' mean in 'The problem worked out well'?,exercise,have a successful result,stop working,calculate only,B,Work out can mean develop successfully.,Medium,RMS/Sainik Prep,True
ENG432,6,English,Phrasal Verbs,What does 'make up' mean in 'They made up after the argument'?,invent only,become friends again,apply paint,prepare food,B,Make up can mean reconcile after an argument.,Medium,RMS/Sainik Prep,True
ENG433,6,English,Phrasal Verbs,What does 'go through' mean in 'She went through a difficult time'?,avoid,experience,run past,destroy,B,Go through can mean experience.,Medium,RMS/Sainik Prep,True
ENG434,6,English,Phrasal Verbs,What does 'get over' mean in 'He got over his fear'?,climb,recover from,increase,repeat,B,Get over means recover from or overcome.,Medium,RMS/Sainik Prep,True
ENG435,6,English,Phrasal Verbs,What does 'put on' mean in 'Put on your shoes'?,remove,wear,clean,buy,B,Put on means wear.,Easy,RMS/Sainik Prep,True
ENG436,6,English,Phrasal Verbs,What does 'take after' mean?,follow a family member in appearance or character,remove,attack,call,A,Take after means resemble a relative.,Hard,RMS/Sainik Prep,True
ENG437,6,English,Phrasal Verbs,What does 'hang up' mean in 'He hung up the phone'?,answer,end a phone call,lift a bag,wait,B,Hang up means end a telephone call.,Easy,RMS/Sainik Prep,True
ENG438,6,English,Phrasal Verbs,What does 'fill in' mean on a form?,erase,complete the required information,tear,fold,B,Fill in means write the required information.,Easy,RMS/Sainik Prep,True
ENG439,6,English,Phrasal Verbs,What does 'cut down on' mean?,increase,reduce,remove completely,cut a tree,B,Cut down on means reduce the amount of something.,Medium,RMS/Sainik Prep,True
ENG440,6,English,Parts Of Speech,"In 'The dog runs fast', which word is a noun?",The,dog,runs,fast,B,Dog names an animal.,Easy,RMS/Sainik Prep,True
ENG441,6,English,Parts Of Speech,"In 'She sings sweetly', which word is a verb?",She,sings,sweetly,the,B,Sings expresses the action.,Easy,RMS/Sainik Prep,True
ENG442,6,English,Parts Of Speech,"In 'A red flower bloomed', which word is an adjective?",flower,bloomed,red,a,C,Red describes flower.,Easy,RMS/Sainik Prep,True
ENG443,6,English,Parts Of Speech,"In 'He ran quickly', which word is an adverb?",He,ran,quickly,the,C,Quickly modifies ran.,Easy,RMS/Sainik Prep,True
ENG444,6,English,Parts Of Speech,"In 'Ravi and Mohan play', which word is a conjunction?",Ravi,and,play,Mohan,B,And joins two names.,Easy,RMS/Sainik Prep,True
ENG445,6,English,Parts Of Speech,"In 'The book is on the table', which word is a preposition?",book,is,on,table,C,On shows the relationship between book and table.,Easy,RMS/Sainik Prep,True
ENG446,6,English,Parts Of Speech,"In 'Wow! That is amazing', which word is an interjection?",That,is,amazing,Wow,D,Wow expresses sudden emotion.,Easy,RMS/Sainik Prep,True
ENG447,6,English,Parts Of Speech,Which part of speech replaces a noun?,Adjective,Pronoun,Adverb,Preposition,B,A pronoun can replace a noun.,Easy,RMS/Sainik Prep,True
ENG448,6,English,Parts Of Speech,"Which part of speech names a person, place, animal or thing?",Noun,Verb,Adverb,Conjunction,A,A noun is a naming word.,Easy,RMS/Sainik Prep,True
ENG449,6,English,Parts Of Speech,Which part of speech shows an action or state?,Verb,Noun,Adjective,Preposition,A,A verb expresses an action or state.,Easy,RMS/Sainik Prep,True
ENG450,6,English,Parts Of Speech,Which part of speech describes a noun?,Adverb,Adjective,Verb,Conjunction,B,An adjective describes or modifies a noun.,Easy,RMS/Sainik Prep,True
ENG451,6,English,Parts Of Speech,Which part of speech usually describes a verb?,Adverb,Noun,Pronoun,Preposition,A,An adverb commonly modifies a verb.,Easy,RMS/Sainik Prep,True
ENG452,6,English,Parts Of Speech,Which part of speech joins words or clauses?,Conjunction,Interjection,Noun,Adverb,A,"A conjunction joins words, phrases or clauses.",Easy,RMS/Sainik Prep,True
ENG453,6,English,Parts Of Speech,"Which part of speech shows relation such as place, time or direction?",Preposition,Noun,Verb,Adjective,A,A preposition expresses relationships.,Easy,RMS/Sainik Prep,True
ENG454,6,English,Parts Of Speech,'Alas!' is an example of a/an ___.,noun,interjection,adjective,pronoun,B,Alas expresses sorrow or distress.,Easy,RMS/Sainik Prep,True
ENG455,6,English,Parts Of Speech,"In 'She is very kind', 'very' is a/an ___.",adjective,adverb,noun,verb,B,Very modifies the adjective kind.,Medium,RMS/Sainik Prep,True
ENG456,6,English,Parts Of Speech,"In 'He bought two books', 'two' is a/an ___.",verb,numeral adjective,adverb,preposition,B,Two tells the number of books.,Easy,RMS/Sainik Prep,True
ENG457,6,English,Parts Of Speech,"In 'They went home', 'They' is a/an ___.",pronoun,adjective,adverb,conjunction,A,They replaces the names of people.,Easy,RMS/Sainik Prep,True
ENG458,6,English,Parts Of Speech,"In 'The baby slept peacefully', 'peacefully' is a/an ___.",adverb,adjective,noun,verb,A,Peacefully describes how the baby slept.,Easy,RMS/Sainik Prep,True
ENG459,6,English,Parts Of Speech,"In 'The boy kicked the ball', 'kicked' is a/an ___.",noun,verb,adjective,pronoun,B,Kicked expresses an action.,Easy,RMS/Sainik Prep,True
ENG460,6,English,Parts Of Speech,"In 'The tall tree fell', 'tall' is a/an ___.",adjective,adverb,verb,noun,A,Tall describes tree.,Easy,RMS/Sainik Prep,True
ENG461,6,English,Parts Of Speech,"In 'He sat beside me', 'beside' is a/an ___.",conjunction,preposition,adjective,interjection,B,Beside shows position and is a preposition.,Medium,RMS/Sainik Prep,True
ENG462,6,English,Parts Of Speech,"In 'I wanted tea but he wanted coffee', 'but' is a/an ___.",preposition,conjunction,adverb,pronoun,B,But joins contrasting clauses.,Easy,RMS/Sainik Prep,True
ENG463,6,English,Parts Of Speech,"In 'Oh! I forgot my book', 'Oh' is a/an ___.",interjection,noun,verb,adjective,A,Oh expresses sudden feeling.,Easy,RMS/Sainik Prep,True
ENG464,6,English,Parts Of Speech,Which word is a verb in 'The birds fly high'?,birds,fly,high,the,B,Fly expresses the action.,Easy,RMS/Sainik Prep,True
ENG465,6,English,Parts Of Speech,Which word is an adjective in 'She wore a silk dress'?,wore,silk,dress,she,B,Silk describes the material of the dress.,Medium,RMS/Sainik Prep,True
ENG466,6,English,Parts Of Speech,Which word is an adverb in 'He arrived late'?,he,arrived,late,the,C,Late tells when he arrived.,Easy,RMS/Sainik Prep,True
ENG467,6,English,Parts Of Speech,Which word is a pronoun in 'This is mine'?,This,is,mine,the,C,Mine is a possessive pronoun.,Easy,RMS/Sainik Prep,True
ENG468,6,English,Parts Of Speech,Which word is a conjunction in 'Study hard or you may fail'?,Study,hard,or,fail,C,Or joins alternatives.,Easy,RMS/Sainik Prep,True
ENG469,6,English,Parts Of Speech,Which word is a preposition in 'The cat jumped over the wall'?,cat,jumped,over,wall,C,Over shows the relation of movement.,Easy,RMS/Sainik Prep,True
ENG470,6,English,Parts Of Speech,Which word is an interjection in 'Hurray! We won.'?,We,won,Hurray,the,C,Hurray expresses joy.,Easy,RMS/Sainik Prep,True
ENG471,6,English,Parts Of Speech,"In 'The extremely bright light hurt my eyes', 'extremely' is a/an ___.",adverb,adjective,noun,verb,A,Extremely modifies the adjective bright.,Hard,RMS/Sainik Prep,True
ENG472,6,English,Parts Of Speech,"In 'Honesty is the best policy', 'Honesty' is a/an ___.",verb,abstract noun,adverb,preposition,B,Honesty names an abstract quality.,Easy,RMS/Sainik Prep,True
ENG473,6,English,Parts Of Speech,Which word can function as both noun and verb?,watch,quickly,under,very,A,Watch can be a noun (a watch) or a verb (to watch).,Medium,RMS/Sainik Prep,True
ENG474,6,English,Parts Of Speech,Which word can be a noun and a verb: 'I will book a room'?,book,will,a,room,A,Book is a noun in 'a book' and a verb in 'book a room'.,Medium,RMS/Sainik Prep,True
ENG475,6,English,Articles,I saw ___ elephant in the zoo.,a,an,the,no,B,An is used before the vowel sound in elephant.,Easy,RMS/Sainik Prep,True
ENG476,6,English,Articles,She is ___ university student.,a,an,the,no,A,University begins with the consonant sound /y/.,Medium,RMS/Sainik Prep,True
ENG477,6,English,Articles,He is ___ honest officer.,a,an,the,no,B,Honest begins with a vowel sound.,Easy,RMS/Sainik Prep,True
ENG478,6,English,Articles,___ sun rises in the east.,A,An,The,No article,C,The is used for a unique object such as the sun.,Easy,RMS/Sainik Prep,True
ENG479,6,English,Articles,I have ___ umbrella.,a,an,the,no,B,Umbrella begins with a vowel sound.,Easy,RMS/Sainik Prep,True
ENG480,6,English,Determiners,There are ___ students in the hall.,much,many,little,any,B,Many is used with countable plural nouns.,Easy,RMS/Sainik Prep,True
ENG481,6,English,Determiners,There isn't ___ milk left.,many,much,few,several,B,Much is used with uncountable milk in a negative sentence.,Easy,RMS/Sainik Prep,True
ENG482,6,English,Determiners,I have ___ friends in this city.,a little,a few,much,little,B,A few is used with countable plural friends.,Easy,RMS/Sainik Prep,True
ENG483,6,English,Determiners,There is ___ sugar in the jar.,a few,a little,many,several,B,A little is used with uncountable sugar.,Easy,RMS/Sainik Prep,True
ENG484,6,English,Determiners,___ student must carry an identity card.,Every,Many,Few,Several,A,Every refers to each member of a group individually.,Easy,RMS/Sainik Prep,True
ENG485,6,English,Determiners,___ of the two answers is correct?,Which,Who,How much,Where,A,Which is used to choose between alternatives.,Easy,RMS/Sainik Prep,True
ENG486,6,English,Determiners,"I have ___ money, so I can buy the book.",enough,many,few,several,A,Enough indicates a sufficient quantity.,Medium,RMS/Sainik Prep,True
ENG487,6,English,Modals,You ___ obey traffic rules.,should,might,would,could,A,Should expresses advice or duty.,Easy,RMS/Sainik Prep,True
ENG488,6,English,Modals,"___ I come in, sir?",May,Must,Should,Would,A,May is commonly used for polite permission.,Easy,RMS/Sainik Prep,True
ENG489,6,English,Modals,You ___ not touch that wire; it is dangerous.,must,can,may,would,A,Must expresses strong necessity or prohibition with not.,Medium,RMS/Sainik Prep,True
ENG490,6,English,Modals,"When I was five, I ___ swim.",could,must,may,shall,A,Could expresses past ability.,Easy,RMS/Sainik Prep,True
ENG491,6,English,Modals,It ___ rain tonight.,might,must,should,shall,A,Might expresses possibility.,Easy,RMS/Sainik Prep,True
ENG492,6,English,Modals,We ___ respect our elders.,should,might,could,would,A,Should expresses advice or moral duty.,Easy,RMS/Sainik Prep,True
ENG493,6,English,Modals,___ you please help me?,Could,Must,Shall,May,A,Could is a polite way to make a request.,Easy,RMS/Sainik Prep,True
ENG494,6,English,Conjunctions,I like tea ___ coffee.,and,but,because,although,A,And joins two similar choices.,Easy,RMS/Sainik Prep,True
